date,date_string,last_transaction_price,max_price,min_price,avg_price,percentage,profit,total_profit,company_code,scaled
2018-10-10,10.10.2018,2299.0,"2.299,00","2.299,00","2.299,00","-1,33",48,110.352,UNI,0.01836844084258022
2018-10-18,18.10.2018,2365.0,"2.365,00","2.300,00","2.310,54","0,50",633,1.462.570,UNI,0.018896453514884358
2018-10-19,19.10.2018,2300.0,"2.300,00","2.300,00","2.300,00","-0,46",86,197.800,UNI,0.01837644103458483
2018-10-22,22.10.2018,2473.0,"2.473,00","2.401,00","2.437,07","5,96",1.694,4.128.390,UNI,0.019760474251382033
2018-10-24,24.10.2018,2500.0,"2.626,00","2.450,00","2.525,97","3,65",1.331,3.362.065,UNI,0.019976479435506452
2018-10-25,25.10.2018,2451.0,"2.451,00","2.451,00","2.451,00","-2,97",70,171.570,UNI,0.019584470027280653
2018-10-26,26.10.2018,2451.0,"2.451,00","2.451,00","2.451,00","0,00",5,12.255,UNI,0.019584470027280653
2018-10-29,29.10.2018,2400.0,"2.401,00","2.400,00","2.400,17","-2,07",120,288.020,UNI,0.019176460235045642
2018-10-31,31.10.2018,2450.0,"2.450,00","2.450,00","2.450,00","2,08",9,22.050,UNI,0.019576469835276045
2018-11-07,07.11.2018,2351.0,"2.400,00","2.351,00","2.374,28","-3,09",120,284.913,UNI,0.018784450826819843
2018-11-08,08.11.2018,2400.0,"2.400,00","2.350,00","2.356,91","-0,73",432,1.018.185,UNI,0.019176460235045642
2018-11-13,13.11.2018,2400.0,"2.400,00","2.400,00","2.400,00","1,83",167,400.800,UNI,0.019176460235045642
2018-11-15,15.11.2018,2328.0,"2.328,00","2.328,00","2.328,00","-3,00",181,421.368,UNI,0.018600446410713855
2018-11-19,19.11.2018,2301.0,"2.301,00","2.301,00","2.301,00","-1,16",45,103.545,UNI,0.018384441226589436
2018-12-04,04.12.2018,2300.0,"2.300,00","2.299,00","2.299,07","-0,08",54,124.150,UNI,0.01837644103458483
2018-12-11,11.12.2018,2231.0,"2.231,00","2.231,00","2.231,00","-2,96",5,11.155,UNI,0.01782442778626687
2018-12-12,12.12.2018,2300.0,"2.300,00","2.300,00","2.300,00","3,09",6,13.800,UNI,0.01837644103458483
2018-12-19,19.12.2018,2117.0,"2.117,00","2.117,00","2.117,00","-7,96",35,74.095,UNI,0.016912405897741546
2018-12-27,27.12.2018,2100.0,"2.100,00","2.100,00","2.100,00","-0,80",135,283.500,UNI,0.016776402633663208
2018-12-28,28.12.2018,2100.0,"2.100,00","2.100,00","2.100,00","0,00",215,451.500,UNI,0.016776402633663208
2019-01-04,04.1.2019,2100.0,"2.100,00","2.100,00","2.100,00","0,00",170,357.000,UNI,0.016776402633663208
2019-01-08,08.1.2019,2100.0,"2.100,00","2.100,00","2.100,00","0,00",192,403.200,UNI,0.016776402633663208
2019-01-09,09.1.2019,2163.0,"2.163,00","2.163,00","2.163,00","3,00",310,670.530,UNI,0.01728041472995352
2019-01-10,10.1.2019,2100.0,"2.160,00","2.100,00","2.135,33","-1,28",261,557.320,UNI,0.016776402633663208
2019-01-14,14.1.2019,2100.0,"2.100,00","2.099,00","2.099,82","-1,66",402,844.129,UNI,0.016776402633663208
2019-01-16,16.1.2019,2100.0,"2.100,00","2.037,00","2.083,05","-0,80",3.445,7.176.105,UNI,0.016776402633663208
2019-01-18,18.1.2019,2145.0,"2.145,00","2.145,00","2.145,00","2,97",50,107.250,UNI,0.017136411273870573
2019-01-21,21.1.2019,2209.0,"2.209,00","2.209,00","2.209,00","2,98",5,11.045,UNI,0.01764842356216549
2019-01-23,23.1.2019,2143.0,"2.200,00","2.143,00","2.155,54","-2,42",100,215.554,UNI,0.017120410889861357
2019-01-24,24.1.2019,2220.0,"2.220,00","2.220,00","2.220,00","2,99",15,33.300,UNI,0.01773642567421618
2019-01-25,25.1.2019,2250.0,"2.250,00","2.200,00","2.233,44","0,61",299,667.800,UNI,0.017976431434354425
2019-01-30,30.1.2019,2200.0,"2.201,00","2.200,00","2.200,06","-1,49",222,488.414,UNI,0.017576421834124018
2019-01-31,31.1.2019,2235.0,"2.235,00","2.235,00","2.235,00","1,59",195,435.825,UNI,0.017856428554285302
2019-02-04,04.2.2019,2235.0,"2.235,00","2.234,00","2.234,09","-0,04",157,350.752,UNI,0.017856428554285302
2019-02-06,06.2.2019,2215.0,"2.215,00","2.215,00","2.215,00","-0,85",41,90.815,UNI,0.01769642471419314
2019-02-11,11.2.2019,2200.0,"2.200,00","2.200,00","2.200,00","-0,68",3,6.600,UNI,0.017576421834124018
2019-02-13,13.2.2019,2220.0,"2.220,00","2.200,00","2.210,39","0,47",306,676.380,UNI,0.01773642567421618
2019-02-15,15.2.2019,2220.0,"2.220,00","2.220,00","2.220,00","0,43",8,17.760,UNI,0.01773642567421618
2019-02-19,19.2.2019,2286.0,"2.286,00","2.200,00","2.239,38","0,87",486,1.088.340,UNI,0.018264438346520317
2019-02-20,20.2.2019,2286.0,"2.286,00","2.285,00","2.285,84","2,07",245,560.030,UNI,0.018264438346520317
2019-02-21,21.2.2019,2300.0,"2.300,00","2.300,00","2.300,00","0,62",50,115.000,UNI,0.01837644103458483
2019-02-22,22.2.2019,2300.0,"2.306,00","2.300,00","2.302,54","0,11",276,635.500,UNI,0.01837644103458483
2019-02-25,25.2.2019,2349.0,"2.349,00","2.349,00","2.349,00","2,02",22,51.678,UNI,0.018768450442810627
2019-02-26,26.2.2019,2350.0,"2.354,00","2.349,00","2.349,89","0,04",265,622.721,UNI,0.018776450634815235
2019-02-27,27.2.2019,2302.0,"2.302,00","2.300,00","2.301,35","-2,07",185,425.750,UNI,0.018392441418594047
2019-03-01,01.3.2019,2300.0,"2.305,00","2.300,00","2.302,65","0,06",113,260.200,UNI,0.01837644103458483
2019-03-04,04.3.2019,2371.0,"2.371,00","2.368,00","2.369,67","2,91",219,518.957,UNI,0.018944454666912004
2019-03-05,05.3.2019,2370.0,"2.370,00","2.350,00","2.360,75","-0,38",186,439.100,UNI,0.018936454474907397
2019-03-13,13.3.2019,2300.0,"2.300,00","2.300,00","2.300,00","-2,57",148,340.400,UNI,0.01837644103458483
2019-03-15,15.3.2019,2350.0,"2.350,00","2.350,00","2.350,00","2,17",50,117.500,UNI,0.018776450634815235
2019-03-19,19.3.2019,2300.0,"2.301,00","2.300,00","2.300,33","-2,11",299,687.800,UNI,0.01837644103458483
2019-03-22,22.3.2019,2301.0,"2.301,00","2.300,00","2.300,35","0,00",405,931.640,UNI,0.018384441226589436
2019-03-25,25.3.2019,2320.0,"2.320,00","2.301,00","2.303,56","0,14",126,290.249,UNI,0.018536444874676993
2019-03-26,26.3.2019,2350.0,"2.350,00","2.320,00","2.332,66","1,26",143,333.571,UNI,0.018776450634815235
2019-03-27,27.3.2019,2350.0,"2.350,00","2.350,00","2.350,00","0,74",30,70.500,UNI,0.018776450634815235
2019-04-02,02.4.2019,2330.0,"2.330,00","2.330,00","2.330,00","-0,85",100,233.000,UNI,0.018616446794723074
2019-04-08,08.4.2019,2300.0,"2.300,00","2.300,00","2.300,00","-1,29",26,59.800,UNI,0.01837644103458483
2019-04-09,09.4.2019,2300.0,"2.300,00","2.300,00","2.300,00","0,00",114,262.200,UNI,0.01837644103458483
2019-04-10,10.4.2019,2298.0,"2.310,00","2.298,00","2.301,95","0,08",733,1.687.331,UNI,0.018360440650575613
2019-04-15,15.4.2019,2300.0,"2.300,00","2.300,00","2.300,00","-0,08",25,57.500,UNI,0.01837644103458483
2019-04-16,16.4.2019,2299.0,"2.299,00","2.299,00","2.299,00","-0,04",85,195.415,UNI,0.01836844084258022
2019-04-18,18.4.2019,2251.0,"2.251,00","2.251,00","2.251,00","-2,09",100,225.100,UNI,0.017984431626359033
2019-04-22,22.4.2019,2298.0,"2.298,00","2.298,00","2.298,00","2,09",3,6.894,UNI,0.018360440650575613
2019-04-23,23.4.2019,2262.0,"2.262,00","2.262,00","2.262,00","-1,57",200,452.400,UNI,0.01807243373840972
2019-05-06,06.5.2019,2280.0,"2.280,00","2.280,00","2.280,00","0,80",32,72.960,UNI,0.018216437194492667
2019-05-07,07.5.2019,2300.0,"2.300,00","2.290,00","2.294,06","0,62",90,206.465,UNI,0.01837644103458483
2019-05-15,15.5.2019,2275.0,"2.275,00","2.275,00","2.275,00","-0,83",10,22.750,UNI,0.018176436234469625
2019-05-16,16.5.2019,2250.0,"2.300,00","2.230,00","2.250,00","-1,10",130,292.500,UNI,0.017976431434354425
2019-05-17,17.5.2019,2250.0,"2.280,00","2.250,00","2.254,02","0,18",403,908.370,UNI,0.017976431434354425
2019-05-20,20.5.2019,2280.0,"2.280,00","2.280,00","2.280,00","1,15",70,159.600,UNI,0.018216437194492667
2019-05-22,22.5.2019,2290.0,"2.290,00","2.249,00","2.262,13","-0,78",356,805.320,UNI,0.018296439114538748
2019-05-23,23.5.2019,2289.0,"2.289,00","2.288,00","2.288,40","1,16",150,343.260,UNI,0.01828843892253414
2019-05-27,27.5.2019,2207.0,"2.211,00","2.207,00","2.210,03","-3,42",278,614.388,UNI,0.017632423178156276
2019-05-30,30.5.2019,2210.0,"2.210,00","2.210,00","2.210,00","0,00",90,198.900,UNI,0.0176564237541701
2019-06-07,07.6.2019,2200.0,"2.200,00","2.200,00","2.200,00","-0,45",1,2.200,UNI,0.017576421834124018
2019-06-11,11.6.2019,2200.0,"2.200,00","2.200,00","2.200,00","0,00",1,2.200,UNI,0.017576421834124018
2019-06-18,18.6.2019,2130.0,"2.130,00","2.130,00","2.130,00","-3,18",100,213.000,UNI,0.01701640839380145
2019-06-20,20.6.2019,2067.0,"2.068,00","2.067,00","2.067,06","-2,95",858,1.773.536,UNI,0.01651239629751114
2019-06-24,24.6.2019,2090.0,"2.090,00","2.090,00","2.090,00","1,11",5,10.450,UNI,0.016696400713617127
2019-06-25,25.6.2019,2090.0,"2.090,00","2.090,00","2.090,00","0,00",22,45.980,UNI,0.016696400713617127
2019-06-26,26.6.2019,2090.0,"2.090,00","2.090,00","2.090,00","0,00",101,211.090,UNI,0.016696400713617127
2019-06-27,27.6.2019,2150.0,"2.150,00","2.150,00","2.150,00","2,87",30,64.500,UNI,0.01717641223389361
2019-06-28,28.6.2019,2200.0,"2.200,00","2.200,00","2.200,00","2,33",30,66.000,UNI,0.017576421834124018
2019-07-08,08.7.2019,2150.0,"2.150,00","2.150,00","2.150,00","-2,27",60,129.000,UNI,0.01717641223389361
2019-07-12,12.7.2019,2150.0,"2.150,00","2.150,00","2.150,00","0,00",40,86.000,UNI,0.01717641223389361
2019-07-16,16.7.2019,2100.0,"2.102,00","2.100,00","2.100,61","-2,30",216,453.732,UNI,0.016776402633663208
2019-07-17,17.7.2019,2100.0,"2.100,00","2.100,00","2.100,00","-0,03",140,294.000,UNI,0.016776402633663208
2019-07-18,18.7.2019,2100.0,"2.101,00","2.100,00","2.100,40","0,02",163,342.365,UNI,0.016776402633663208
2019-07-22,22.7.2019,2070.0,"2.080,00","2.070,00","2.073,33","-1,29",300,622.000,UNI,0.016536396873524963
2019-07-24,24.7.2019,2100.0,"2.100,00","2.100,00","2.100,00","1,29",102,214.200,UNI,0.016776402633663208
2019-07-26,26.7.2019,2100.0,"2.100,00","2.100,00","2.100,00","0,00",100,210.000,UNI,0.016776402633663208
2019-07-29,29.7.2019,2100.0,"2.100,00","2.100,00","2.100,00","0,00",160,336.000,UNI,0.016776402633663208
2019-07-30,30.7.2019,2290.0,"2.300,00","2.160,00","2.248,30","7,06",559,1.256.798,UNI,0.018296439114538748
2019-07-31,31.7.2019,2250.0,"2.290,00","2.250,00","2.271,82","1,05",110,249.900,UNI,0.017976431434354425
2019-08-05,05.8.2019,2250.0,"2.250,00","2.250,00","2.250,00","-0,96",100,225.000,UNI,0.017976431434354425
2019-08-06,06.8.2019,2299.0,"2.299,00","2.270,00","2.277,08","1,20",167,380.273,UNI,0.01836844084258022
2019-08-07,07.8.2019,2270.0,"2.270,00","2.269,00","2.269,14","-0,35",50,113.457,UNI,0.018136435274446586
2019-08-08,08.8.2019,2279.0,"2.279,00","2.270,00","2.274,66","0,24",193,439.010,UNI,0.01820843700248806
2019-08-09,09.8.2019,2300.0,"2.300,00","2.299,00","2.299,89","1,11",502,1.154.544,UNI,0.01837644103458483
2019-08-12,12.8.2019,2341.0,"2.341,00","2.341,00","2.341,00","1,79",20,46.820,UNI,0.018704448906773762
2019-08-14,14.8.2019,2271.0,"2.271,00","2.271,00","2.271,00","-2,99",100,227.100,UNI,0.018144435466451194
2019-08-15,15.8.2019,2250.0,"2.300,00","2.250,00","2.271,02","0,00",306,694.933,UNI,0.017976431434354425
2019-08-20,20.8.2019,2250.0,"2.297,00","2.250,00","2.256,71","-0,63",350,789.850,UNI,0.017976431434354425
2019-08-22,22.8.2019,2250.0,"2.250,00","2.250,00","2.250,00","-0,30",60,135.000,UNI,0.017976431434354425
2019-08-23,23.8.2019,2250.0,"2.250,00","2.250,00","2.250,00","0,00",79,177.750,UNI,0.017976431434354425
2019-08-27,27.8.2019,2250.0,"2.250,00","2.250,00","2.250,00","0,00",70,157.500,UNI,0.017976431434354425
2019-08-29,29.8.2019,2250.0,"2.250,00","2.250,00","2.250,00","0,00",30,67.500,UNI,0.017976431434354425
2019-09-04,04.9.2019,2111.0,"2.111,00","2.111,00","2.111,00","-6,18",25,52.775,UNI,0.016864404745713896
2019-09-10,10.9.2019,2200.0,"2.200,00","2.200,00","2.200,00","4,22",232,510.400,UNI,0.017576421834124018
2019-09-16,16.9.2019,2200.0,"2.200,00","2.200,00","2.200,00","0,00",100,220.000,UNI,0.017576421834124018
2019-09-19,19.9.2019,2200.0,"2.200,00","2.200,00","2.200,00","0,00",100,220.000,UNI,0.017576421834124018
2019-09-23,23.9.2019,2200.0,"2.200,00","2.200,00","2.200,00","0,00",162,356.400,UNI,0.017576421834124018
2019-09-24,24.9.2019,2180.0,"2.200,00","2.180,00","2.195,00","-0,23",24,52.680,UNI,0.017416417994031857
2019-10-01,01.10.2019,2180.0,"2.180,00","2.180,00","2.180,00","-0,68",98,213.640,UNI,0.017416417994031857
2019-10-02,02.10.2019,2230.0,"2.230,00","2.230,00","2.230,00","2,29",65,144.950,UNI,0.01781642759426226
2019-10-04,04.10.2019,2200.0,"2.200,00","2.200,00","2.200,00","-1,35",60,132.000,UNI,0.017576421834124018
2019-10-07,07.10.2019,2200.0,"2.200,00","2.200,00","2.200,00","0,00",355,781.000,UNI,0.017576421834124018
2019-10-08,08.10.2019,2250.0,"2.250,00","2.200,00","2.210,66","0,48",211,466.450,UNI,0.017976431434354425
2019-10-09,09.10.2019,2355.0,"2.355,00","2.276,00","2.309,53","4,47",75,173.215,UNI,0.018816451594838274
2019-10-14,14.10.2019,2250.0,"2.250,00","2.250,00","2.250,00","-2,58",500,1.125.000,UNI,0.017976431434354425
2019-10-15,15.10.2019,2310.0,"2.310,00","2.250,00","2.277,50","1,22",200,455.500,UNI,0.01845644295463091
2019-10-17,17.10.2019,2189.0,"2.189,00","2.189,00","2.189,00","-3,89",50,109.450,UNI,0.01748841972207333
2019-10-18,18.10.2019,2150.0,"2.152,00","2.150,00","2.151,02","-1,74",120,258.122,UNI,0.01717641223389361
2019-10-25,25.10.2019,2150.0,"2.150,00","2.150,00","2.150,00","-0,05",50,107.500,UNI,0.01717641223389361
2019-10-28,28.10.2019,2150.0,"2.150,00","2.150,00","2.150,00","0,00",23,49.450,UNI,0.01717641223389361
2019-10-30,30.10.2019,2150.0,"2.150,00","2.150,00","2.150,00","0,00",66,141.900,UNI,0.01717641223389361
2019-10-31,31.10.2019,2150.0,"2.150,00","2.150,00","2.150,00","0,00",67,144.050,UNI,0.01717641223389361
2019-11-08,08.11.2019,2296.0,"2.296,00","2.296,00","2.296,00","6,79",22,50.512,UNI,0.018344440266566397
2019-11-11,11.11.2019,2350.0,"2.350,00","2.340,00","2.346,84","2,21",500,1.173.419,UNI,0.018776450634815235
2019-11-20,20.11.2019,2300.0,"2.300,00","2.300,00","2.300,00","-2,00",65,149.500,UNI,0.01837644103458483
2019-11-22,22.11.2019,2300.0,"2.300,00","2.300,00","2.300,00","0,00",15,34.500,UNI,0.01837644103458483
2019-11-25,25.11.2019,2251.0,"2.251,00","2.251,00","2.251,00","-2,13",5,11.255,UNI,0.017984431626359033
2019-11-26,26.11.2019,2250.0,"2.250,00","2.250,00","2.250,00","-0,04",3,6.750,UNI,0.017976431434354425
2019-11-29,29.11.2019,2300.0,"2.300,00","2.300,00","2.300,00","2,22",50,115.000,UNI,0.01837644103458483
2019-12-02,02.12.2019,2300.0,"2.300,00","2.300,00","2.300,00","0,00",70,161.000,UNI,0.01837644103458483
2019-12-04,04.12.2019,2300.0,"2.300,00","2.300,00","2.300,00","0,00",223,512.900,UNI,0.01837644103458483
2019-12-05,05.12.2019,2300.0,"2.300,00","2.300,00","2.300,00","0,00",228,524.400,UNI,0.01837644103458483
2019-12-06,06.12.2019,2389.0,"2.389,00","2.300,00","2.361,91","2,69",115,271.620,UNI,0.01908845812299495
2019-12-10,10.12.2019,2365.0,"2.365,00","2.350,00","2.357,79","-0,17",104,245.210,UNI,0.018896453514884358
2019-12-12,12.12.2019,2360.0,"2.360,00","2.360,00","2.360,00","0,09",400,944.000,UNI,0.018856452554861316
2019-12-13,13.12.2019,2390.0,"2.390,00","2.390,00","2.390,00","1,27",40,95.600,UNI,0.019096458314999558
2019-12-16,16.12.2019,2400.0,"2.400,00","2.400,00","2.400,00","0,42",190,456.000,UNI,0.019176460235045642
2019-12-17,17.12.2019,2400.0,"2.400,00","2.400,00","2.400,00","0,00",50,120.000,UNI,0.019176460235045642
2019-12-19,19.12.2019,2250.0,"2.250,00","2.210,00","2.241,57","-6,60",2.294,5.142.156,UNI,0.017976431434354425
2019-12-20,20.12.2019,2308.0,"2.308,00","2.250,00","2.254,83","0,59",3.600,8.117.400,UNI,0.018440442570621694
2019-12-23,23.12.2019,2449.0,"2.449,00","2.449,00","2.449,00","8,61",12,29.388,UNI,0.019568469643271438
2019-12-25,25.12.2019,2449.0,"2.449,00","2.448,00","2.448,97","0,00",817,2.000.811,UNI,0.019568469643271438
2020-01-13,13.1.2020,2449.0,"2.449,00","2.390,00","2.402,79","-1,89",305,732.850,UNI,0.019568469643271438
2020-01-14,14.1.2020,2500.0,"2.500,00","2.500,00","2.500,00","4,05",50,125.000,UNI,0.019976479435506452
2020-01-15,15.1.2020,2570.0,"2.570,00","2.570,00","2.570,00","2,80",29,74.530,UNI,0.02053649287582902
2020-01-16,16.1.2020,2390.0,"2.390,00","2.390,00","2.390,00","-7,00",100,239.000,UNI,0.019096458314999558
2020-01-20,20.1.2020,2320.0,"2.320,00","2.320,00","2.320,00","-2,93",30,69.600,UNI,0.018536444874676993
2020-01-22,22.1.2020,2450.0,"2.450,00","2.450,00","2.450,00","5,60",10,24.500,UNI,0.019576469835276045
2020-02-05,05.2.2020,2400.0,"2.400,00","2.400,00","2.400,00","-2,04",20,48.000,UNI,0.019176460235045642
2020-02-06,06.2.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",28,67.200,UNI,0.019176460235045642
2020-02-07,07.2.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",35,84.000,UNI,0.019176460235045642
2020-02-10,10.2.2020,2291.0,"2.291,00","2.291,00","2.291,00","-4,54",50,114.550,UNI,0.018304439306543355
2020-02-11,11.2.2020,2290.0,"2.290,00","2.290,00","2.290,00","-0,04",100,229.000,UNI,0.018296439114538748
2020-02-13,13.2.2020,2240.0,"2.290,00","2.240,00","2.266,67","-1,02",150,340.000,UNI,0.017896429514308344
2020-02-19,19.2.2020,2221.0,"2.221,00","2.221,00","2.221,00","-2,01",50,111.050,UNI,0.017744425866220787
2020-02-21,21.2.2020,2200.0,"2.200,00","2.200,00","2.200,00","-0,95",10,22.000,UNI,0.017576421834124018
2020-02-24,24.2.2020,2200.0,"2.200,00","2.200,00","2.200,00","0,00",50,110.000,UNI,0.017576421834124018
2020-02-25,25.2.2020,2200.0,"2.200,00","2.200,00","2.200,00","0,00",297,653.400,UNI,0.017576421834124018
2020-02-26,26.2.2020,2200.0,"2.200,00","2.199,00","2.199,63","-0,02",352,774.270,UNI,0.017576421834124018
2020-02-27,27.2.2020,2200.0,"2.200,00","2.200,00","2.200,00","0,02",200,440.000,UNI,0.017576421834124018
2020-02-28,28.2.2020,2200.0,"2.200,00","2.200,00","2.200,00","0,00",200,440.000,UNI,0.017576421834124018
2020-03-03,03.3.2020,2299.0,"2.299,00","2.150,00","2.186,90","-0,60",1.000,2.186.900,UNI,0.01836844084258022
2020-03-05,05.3.2020,2250.0,"2.252,00","2.250,00","2.250,50","2,91",200,450.100,UNI,0.017976431434354425
2020-03-06,06.3.2020,2298.0,"2.300,00","2.290,00","2.297,55","2,09",1.177,2.704.215,UNI,0.018360440650575613
2020-03-09,09.3.2020,2132.0,"2.197,00","2.132,00","2.134,89","-7,08",2.250,4.803.500,UNI,0.017032408777810665
2020-03-11,11.3.2020,2150.0,"2.150,00","2.090,00","2.139,56","0,22",2.280,4.878.192,UNI,0.01717641223389361
2020-03-12,12.3.2020,1950.0,"1.950,00","1.950,00","1.950,00","-8,86",285,555.750,UNI,0.01557637383297199
2020-03-13,13.3.2020,2000.0,"2.000,00","2.000,00","2.000,00","2,56",329,658.000,UNI,0.015976383433202398
2020-03-16,16.3.2020,2000.0,"2.000,00","2.000,00","2.000,00","0,00",43,86.000,UNI,0.015976383433202398
2020-03-17,17.3.2020,1900.0,"1.900,00","1.900,00","1.900,00","-5,00",10,19.000,UNI,0.015176364232741584
2020-03-18,18.3.2020,1805.0,"1.805,00","1.805,00","1.805,00","-5,00",250,451.250,UNI,0.014416345992303813
2020-03-19,19.3.2020,1715.0,"1.715,00","1.715,00","1.715,00","-4,99",1.821,3.123.015,UNI,0.013696328711889083
2020-03-20,20.3.2020,1630.0,"1.740,00","1.630,00","1.692,00","-1,34",150,253.800,UNI,0.013016312391497394
2020-03-23,23.3.2020,1608.0,"1.608,00","1.608,00","1.608,00","-4,96",50,80.400,UNI,0.012840308167396015
2020-03-24,24.3.2020,1550.0,"1.551,00","1.550,00","1.550,22","-3,59",137,212.380,UNI,0.012376297031128745
2020-03-25,25.3.2020,1620.0,"1.626,00","1.620,00","1.620,21","4,51",1.431,2.318.520,UNI,0.012936310471451313
2020-03-26,26.3.2020,1782.0,"1.782,00","1.782,00","1.782,00","9,99",1,1.782,UNI,0.014232341576197826
2020-03-31,31.3.2020,1959.0,"1.959,00","1.811,00","1.885,00","5,78",60,113.100,UNI,0.015648375561013464
2020-04-07,07.4.2020,1885.0,"1.885,00","1.885,00","1.885,00","0,00",310,584.350,UNI,0.015056361352672461
2020-04-08,08.4.2020,1800.0,"1.830,00","1.800,00","1.803,66","-4,32",820,1.479.000,UNI,0.014376345032280772
2020-04-09,09.4.2020,1830.0,"1.830,00","1.830,00","1.830,00","1,46",10,18.300,UNI,0.014616350792419016
2020-04-10,10.4.2020,1800.0,"1.800,00","1.800,00","1.800,00","-1,64",45,81.000,UNI,0.014376345032280772
2020-04-13,13.4.2020,1800.0,"1.800,00","1.800,00","1.800,00","0,00",45,81.000,UNI,0.014376345032280772
2020-04-16,16.4.2020,1800.0,"1.800,00","1.800,00","1.800,00","0,00",35,63.000,UNI,0.014376345032280772
2020-04-21,21.4.2020,1800.0,"1.800,00","1.800,00","1.800,00","0,00",100,180.000,UNI,0.014376345032280772
2020-04-22,22.4.2020,1854.0,"1.854,00","1.854,00","1.854,00","3,00",369,684.126,UNI,0.01480835540052961
2020-04-23,23.4.2020,1900.0,"1.900,00","1.900,00","1.900,00","2,48",200,380.000,UNI,0.015176364232741584
2020-04-27,27.4.2020,1950.0,"1.950,00","1.950,00","1.950,00","2,63",155,302.250,UNI,0.01557637383297199
2020-04-28,28.4.2020,1950.0,"1.950,00","1.950,00","1.950,00","0,00",256,499.200,UNI,0.01557637383297199
2020-05-04,04.5.2020,1900.0,"1.900,00","1.900,00","1.900,00","-2,56",152,288.800,UNI,0.015176364232741584
2020-05-05,05.5.2020,1957.0,"1.957,00","1.957,00","1.957,00","3,00",14,27.398,UNI,0.01563237517700425
2020-05-12,12.5.2020,2015.0,"2.015,00","2.015,00","2.015,00","2,96",186,374.790,UNI,0.016096386313271517
2020-05-15,15.5.2020,2000.0,"2.000,00","2.000,00","2.000,00","-0,74",138,276.000,UNI,0.015976383433202398
2020-05-19,19.5.2020,2000.0,"2.000,00","1.980,00","1.985,24","-0,74",3.158,6.269.400,UNI,0.015976383433202398
2020-05-20,20.5.2020,2000.0,"2.000,00","2.000,00","2.000,00","0,74",795,1.590.000,UNI,0.015976383433202398
2020-05-22,22.5.2020,2021.0,"2.021,00","2.021,00","2.021,00","1,05",14,28.294,UNI,0.016144387465299167
2020-05-27,27.5.2020,2089.0,"2.089,00","2.050,00","2.080,25","2,93",160,332.840,UNI,0.01668840052161252
2020-05-29,29.5.2020,2075.0,"2.076,00","2.075,00","2.075,64","-0,22",70,145.295,UNI,0.016576397833548005
2020-06-04,04.6.2020,2015.0,"2.015,00","2.015,00","2.015,00","-2,92",446,898.690,UNI,0.016096386313271517
2020-06-11,11.6.2020,2015.0,"2.015,00","2.015,00","2.015,00","0,00",800,1.612.000,UNI,0.016096386313271517
2020-06-16,16.6.2020,2000.0,"2.000,00","1.999,00","1.999,98","-0,75",2.050,4.099.950,UNI,0.015976383433202398
2020-06-17,17.6.2020,2000.0,"2.000,00","2.000,00","2.000,00","0,00",30,60.000,UNI,0.015976383433202398
2020-06-19,19.6.2020,2000.0,"2.000,00","2.000,00","2.000,00","0,00",289,578.000,UNI,0.015976383433202398
2020-06-22,22.6.2020,2000.0,"2.000,00","2.000,00","2.000,00","0,00",941,1.882.000,UNI,0.015976383433202398
2020-06-26,26.6.2020,2000.0,"2.010,00","2.000,00","2.000,02","0,00",4.000,8.000.100,UNI,0.015976383433202398
2020-06-30,30.6.2020,2060.0,"2.060,00","2.060,00","2.060,00","3,00",10,20.600,UNI,0.016456394953478882
2020-07-03,03.7.2020,2150.0,"2.150,00","2.150,00","2.150,00","4,37",465,999.750,UNI,0.01717641223389361
2020-07-06,06.7.2020,2200.0,"2.200,00","2.200,00","2.200,00","2,33",86,189.200,UNI,0.017576421834124018
2020-07-07,07.7.2020,2200.0,"2.200,00","2.200,00","2.200,00","0,00",305,671.000,UNI,0.017576421834124018
2020-07-08,08.7.2020,2250.0,"2.250,00","2.250,00","2.250,00","2,27",80,180.000,UNI,0.017976431434354425
2020-07-21,21.7.2020,2200.0,"2.200,00","2.200,00","2.200,00","-2,22",210,462.000,UNI,0.017576421834124018
2020-07-22,22.7.2020,2248.0,"2.248,00","2.248,00","2.248,00","2,18",50,112.400,UNI,0.017960431050345206
2020-07-28,28.7.2020,2200.0,"2.200,00","2.200,00","2.200,00","-2,14",160,352.000,UNI,0.017576421834124018
2020-07-30,30.7.2020,2399.0,"2.399,00","2.399,00","2.399,00","9,05",5,11.995,UNI,0.01916846004304103
2020-08-13,13.8.2020,2200.0,"2.200,00","2.200,00","2.200,00","-8,30",45,99.000,UNI,0.017576421834124018
2020-08-14,14.8.2020,2266.0,"2.266,00","2.266,00","2.266,00","3,00",30,67.980,UNI,0.018104434506428152
2020-08-17,17.8.2020,2300.0,"2.300,00","2.299,00","2.299,86","1,49",280,643.960,UNI,0.01837644103458483
2020-08-18,18.8.2020,2300.0,"2.300,00","2.300,00","2.300,00","0,01",63,144.900,UNI,0.01837644103458483
2020-08-19,19.8.2020,2400.0,"2.449,00","2.400,00","2.424,50","5,41",40,96.980,UNI,0.019176460235045642
2020-09-03,03.9.2020,2425.0,"2.425,00","2.425,00","2.425,00","0,02",50,121.250,UNI,0.019376465035160842
